book_id,authors,title,genre_id,description,price,price_tag,publisher,average_rating,work_ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,modified_date,deleted_date,status
7692,Jan Karon,"These High, Green Hills (Mitford Years, #3)",xh,Nah,58290,67000,,4,15486,45,202,2303,5939,6997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7693,"Eric Schmidt, Jonathan Rosenberg",How Google Works,kd,Nah,73870,83000,,4,13299,228,592,2456,5287,4736,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7694,J.A. Redmerski,"Killing Sarai (In the Company of Killers, #1)",gd,Nah,39600,44000,,4,22997,409,907,3368,7967,10346,https://images.gr-assets.com/books/1389883928m/20559676.jpg,12/16/2021 19:29,NULL,1
7695,Cecelia Ahern,The Time of My Life,gd,Nah,68850,81000,,4,14662,295,978,3677,5393,4319,https://images.gr-assets.com/books/1327918581m/10893138.jpg,12/16/2021 19:29,NULL,1
7696,"A.A. Milne, Ernest H. Shepard","Now We Are Six (Winnie-the-Pooh, #4)",vh,Nah,31850,35000,,4,16568,85,355,2267,4411,9450,https://images.gr-assets.com/books/1348199373m/821000.jpg,12/16/2021 19:29,NULL,1
7697,L.J. Smith,"The Captive Part II / The Power (The Secret Circle, #2-3)",tn,Nah,37800,42000,,4,17148,218,815,3446,5116,7553,https://images.gr-assets.com/books/1341592078m/3665811.jpg,12/16/2021 19:29,NULL,1
7698,Mary Kay Andrews,Ladies' Night,tn,Nah,63140,77000,,4,14024,218,791,3961,5657,3397,https://images.gr-assets.com/books/1376835524m/16045078.jpg,12/16/2021 19:29,NULL,1
7699,Jane Green,Family Pictures ,kn,Nah,81840,88000,,4,14152,342,1281,4464,5370,2695,https://images.gr-assets.com/books/1365217958m/14759321.jpg,12/16/2021 19:29,NULL,1
7700,Lara Adrian,"Taken by Midnight (Midnight Breed, #8)",xh,Nah,39060,42000,,4,20818,105,458,3009,7314,9932,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7701,"José Maria de Eça de Queirós, Ester de Lemos",Os Maias,kn,Nah,46110,53000,,4,12744,238,751,2474,4685,4596,https://images.gr-assets.com/books/1362526641m/1249630.jpg,12/16/2021 19:29,NULL,1
7702,Amy Harmon,"The Law of Moses (The Law of Moses, #1)",vh,Nah,38540,41000,,4,17920,242,528,1794,5120,10236,https://images.gr-assets.com/books/1415024195m/23252517.jpg,12/16/2021 19:29,NULL,1
7703,Amy Gentry,Good as Gone,xh,Nah,72210,87000,,4,18041,424,1765,6454,6710,2688,https://images.gr-assets.com/books/1464329788m/29975458.jpg,12/16/2021 19:29,NULL,1
7704,Nora Roberts,Holding the Dream (Dream Trilogy #2),vh,Nah,59040,72000,,4,18628,98,709,4492,6792,6537,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7705,Tijan,"Fallen Crest Family (Fallen Crest High, #2)",gd,Nah,57800,68000,,4,21335,188,650,2949,6716,10832,https://images.gr-assets.com/books/1370197330m/17191012.jpg,12/16/2021 19:29,NULL,1
7706,Amanda Grange,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",kd,Nah,77190,93000,,4,16028,595,1559,4819,5305,3750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7707,Robert Crais,"L.A. Requiem (Elvis Cole, #8)",gd,Nah,90250,95000,,4,14156,72,212,1810,5924,6138,https://images.gr-assets.com/books/1328900044m/297186.jpg,12/16/2021 19:29,NULL,1
7708,Joshilyn Jackson,A Grown-Up Kind of Pretty,kd,Nah,81480,97000,,4,15821,227,692,3406,7150,4346,https://images.gr-assets.com/books/1442347366m/10960383.jpg,12/16/2021 19:29,NULL,1
7709,Miranda Hart,Is It Just Me?,xh,Nah,26100,30000,,4,13994,536,1133,3185,4841,4299,https://images.gr-assets.com/books/1341274679m/15733346.jpg,12/16/2021 19:29,NULL,1
7710,Kent Haruf,"Eventide (Plainsong, #2)",vh,Nah,34320,39000,,4,14087,60,310,2220,6165,5332,https://images.gr-assets.com/books/1320471712m/89884.jpg,12/16/2021 19:29,NULL,1
7711,"Tim Hamilton, Ray Bradbury",Fahrenheit 451: The Authorized Adaptation,kn,Nah,63750,75000,,4,12229,277,707,2785,4439,4021,https://images.gr-assets.com/books/1416448162m/5199185.jpg,12/16/2021 19:29,NULL,1
7712,Maki Minami,"Special A, Vol. 1 (Special A, #1)",vh,Nah,72000,90000,,4,15289,396,755,2499,3621,8018,https://images.gr-assets.com/books/1408207157m/2122216.jpg,12/16/2021 19:29,NULL,1
7713,"Hiroshi Sakurazaka, 桜坂洋, Alexander O. Smith, Joseph Reeder",All You Need Is Kill,kn,Nah,43990,53000,,4,13242,81,449,2508,5872,4332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7714,Elizabeth George Speare,The Bronze Bow,tn,Nah,28800,36000,,4,16325,487,977,3406,5729,5726,https://images.gr-assets.com/books/1369712582m/24408.jpg,12/16/2021 19:29,NULL,1
7715,Alain de Botton,On Love,xh,Nah,54180,63000,,4,12750,168,648,2698,5071,4165,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7716,Jonathan Harr,A Civil Action,tn,Nah,32900,35000,,4,12304,99,493,2968,5178,3566,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7717,Wanda Gág,Millions of Cats,kn,Nah,83420,97000,,4,17260,282,921,3510,4888,7659,https://images.gr-assets.com/books/1318725166m/621739.jpg,12/16/2021 19:29,NULL,1
7718,Christine Feehan,"Dark Challenge (Dark, #5)",kn,Nah,60350,71000,,4,18612,120,556,3150,5924,8862,https://images.gr-assets.com/books/1330425767m/313256.jpg,12/16/2021 19:29,NULL,1
7719,"James Patterson, David Ellis",Mistress,gd,Nah,30600,36000,,4,13598,577,1561,4362,4368,2730,https://images.gr-assets.com/books/1375363772m/15791403.jpg,12/16/2021 19:29,NULL,1
7720,Allen Say,Grandfather's Journey,vh,Nah,68400,76000,,4,13547,257,579,2453,4269,5989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7721,Mary Kay Andrews,"Savannah Blues (Weezie and Bebe Mysteries, #1)",vh,Nah,29400,35000,,4,15169,123,572,3594,6157,4723,https://images.gr-assets.com/books/1327883095m/38030.jpg,12/16/2021 19:29,NULL,1
7722,James Rollins,Excavation,kn,Nah,48950,55000,,4,14341,128,537,3230,5478,4968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7723,"René Descartes, Donald A. Cress",Discourse on Method,vh,Nah,66500,70000,,4,12610,309,1137,3853,4052,3259,https://images.gr-assets.com/books/1405624619m/159418.jpg,12/16/2021 19:29,NULL,1
7724,Matthew Reilly,"Scarecrow (Shane Schofield, #3)",kn,Nah,71340,87000,,4,12927,147,414,1991,4414,5961,https://images.gr-assets.com/books/1316635676m/144789.jpg,12/16/2021 19:29,NULL,1
7725,Kiersten White,"Endlessly (Paranormalcy, #3)",gd,Nah,50050,55000,,4,19490,292,1177,4388,6202,7431,https://images.gr-assets.com/books/1320349604m/9064899.jpg,12/16/2021 19:29,NULL,1
7726,Ella Carey,The House by the Lake,gd,Nah,47040,56000,,4,15176,362,913,3490,5510,4901,https://images.gr-assets.com/books/1454689701m/27868677.jpg,12/16/2021 19:29,NULL,1
7727,Thich Nhat Hanh,"Living Buddha, Living Christ",gd,Nah,67230,83000,,4,11804,219,374,2052,4160,4999,https://images.gr-assets.com/books/1309211729m/73184.jpg,12/16/2021 19:29,NULL,1
7728,Ursula K. Le Guin,The Earthsea Trilogy,xh,Nah,71200,80000,,4,15178,158,408,2185,5190,7237,https://images.gr-assets.com/books/1295382040m/1170158.jpg,12/16/2021 19:29,NULL,1
7729,Jessica Park,"Left Drowning (Left Drowning, #1)",tn,Nah,46920,51000,,4,20780,480,934,3191,6684,9491,https://images.gr-assets.com/books/1372359048m/17325147.jpg,12/16/2021 19:29,NULL,1
7730,"Philip C. Stead, Erin E. Stead",A Sick Day for Amos McGee,kn,Nah,44000,55000,,4,15473,275,522,2192,4630,7854,https://images.gr-assets.com/books/1312019421m/7268995.jpg,12/16/2021 19:29,NULL,1
7731,Smith Henderson,Fourth of July Creek,gd,Nah,84630,91000,,4,11935,333,830,2600,4952,3220,https://images.gr-assets.com/books/1417981221m/18651980.jpg,12/16/2021 19:29,NULL,1
7732,Lisa Jackson,"Absolute Fear (New Orleans, #4)",xh,Nah,43200,54000,,4,13864,113,388,2553,5121,5689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7733,Greg Iles,True Evil,xh,Nah,30940,34000,,4,13779,109,429,2729,5884,4628,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7734,"Erskine Caldwell, Lewis Nordan",Tobacco Road (Brown Thrasher Books),kd,Nah,43860,51000,,4,11779,411,983,3087,4154,3144,https://images.gr-assets.com/books/1369852920m/59091.jpg,12/16/2021 19:29,NULL,1
7735,Kate Summerscale,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,xh,Nah,50760,54000,,3,14608,616,1898,4959,4881,2254,https://images.gr-assets.com/books/1312021413m/1747896.jpg,12/16/2021 19:29,NULL,1
7736,Loretta Chase,"Lord of Scoundrels (Scoundrels, #3)",xh,Nah,74800,88000,,4,22132,422,1003,3765,7333,9609,https://images.gr-assets.com/books/1381766823m/425377.jpg,12/16/2021 19:29,NULL,1
7737,L. Frank Baum,"Ozma of Oz (Oz, #3)",tn,Nah,35720,38000,,4,17270,140,660,4484,6356,5630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7738,David McCullough,The Johnstown Flood,kd,Nah,32560,37000,,4,13740,121,351,2442,5842,4984,https://images.gr-assets.com/books/1313667349m/2371.jpg,12/16/2021 19:29,NULL,1
7739,Glenn Beck,The Christmas Sweater,vh,Nah,38950,41000,,4,13413,417,1064,3409,4573,3950,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7740,Rachel Renée Russell,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",vh,Nah,51030,63000,,4,13170,270,390,1405,2562,8543,https://images.gr-assets.com/books/1418103694m/16074748.jpg,12/16/2021 19:29,NULL,1
7741,James Rollins,Deep Fathom,tn,Nah,86450,95000,,4,14153,101,493,2981,5348,5230,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7742,Nelson DeMille,The Gate House,tn,Nah,38250,45000,,4,13679,445,1112,3767,5004,3351,https://images.gr-assets.com/books/1397190673m/3216451.jpg,12/16/2021 19:29,NULL,1
7743,"J. Lynn, Jennifer L. Armentrout","Stay with Me (Wait for You, #3)",kn,Nah,44100,49000,,4,23018,222,726,3678,8588,9804,https://images.gr-assets.com/books/1400524327m/19501672.jpg,12/16/2021 19:29,NULL,1
7744,Sylvia Day,Seven Years to Sin,xh,Nah,66400,83000,,4,16403,371,979,3951,5892,5210,https://images.gr-assets.com/books/1355259011m/15743075.jpg,12/16/2021 19:29,NULL,1
7745,Ally Carter,"Perfect Scoundrels (Heist Society, #3)",kd,Nah,80510,97000,,4,20912,145,406,2889,7463,10009,https://images.gr-assets.com/books/1340716595m/13580928.jpg,12/16/2021 19:29,NULL,1
7746,"Larry Bird, Earvin Johnson, Jackie MacMullan",When the Game Was Ours,xh,Nah,56580,69000,,4,9869,206,331,1630,3207,4495,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7747,R.A. Salvatore,"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",vh,Nah,73600,92000,,4,12670,68,444,2288,4407,5463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7748,Agatha Christie,"Nemesis (Miss Marple, #12)",gd,Nah,77400,86000,,4,17889,159,1047,5104,6749,4830,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7749,Douglas Coupland,All Families are Psychotic,kd,Nah,45100,55000,,4,11830,211,923,3638,4592,2466,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7750,Tony Hillerman,"The Blessing Way (Leaphorn & Chee, #1)",tn,Nah,50600,55000,,4,15443,117,421,3133,6516,5256,https://images.gr-assets.com/books/1179033344m/867387.jpg,12/16/2021 19:29,NULL,1
7751,Jane Green,Another Piece of My Heart,kd,Nah,68800,80000,,4,13585,327,1044,4059,5126,3029,https://images.gr-assets.com/books/1321468393m/12029468.jpg,12/16/2021 19:29,NULL,1
7752,Camilla Läckberg,"Stenhuggaren (Patrik Hedström, #3)",kn,Nah,59800,65000,,4,15722,260,759,3862,7092,3749,https://images.gr-assets.com/books/1334876462m/1457790.jpg,12/16/2021 19:29,NULL,1
7753,Mo Willems,The Pigeon Wants a Puppy!,tn,Nah,50960,56000,,4,17555,213,496,2174,4458,10214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7754,David  Brooks,The Road to Character,kn,Nah,47040,56000,,4,12263,574,1189,3279,4001,3220,https://images.gr-assets.com/books/1422216361m/22551809.jpg,12/16/2021 19:29,NULL,1
7755,"Gabriel García Márquez, Edith Grossman",The General in His Labyrinth,gd,Nah,70560,84000,,4,13356,241,1124,4243,5011,2737,https://images.gr-assets.com/books/1361537151m/23884.jpg,12/16/2021 19:29,NULL,1
7756,Mario Vargas Llosa,La ciudad y los perros,tn,Nah,67940,79000,,4,11826,182,427,2026,4708,4483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7757,Cammie McGovern,Say What You Will,vh,Nah,39950,47000,,4,13778,408,1202,3951,4796,3421,https://images.gr-assets.com/books/1392738015m/18599754.jpg,12/16/2021 19:29,NULL,1
7758,Tess Gerritsen,"Die Again (Rizzoli & Isles, #11)",tn,Nah,32680,38000,,4,15729,94,384,2524,6674,6053,https://images.gr-assets.com/books/1395144977m/21489683.jpg,12/16/2021 19:29,NULL,1
7759,Meg Cabot,"Party Princess (The Princess Diaries, #7)",vh,Nah,72900,90000,,4,21002,393,1893,7070,6487,5159,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7760,H.M. Ward,"Damaged 2 (Damaged, #2)",kd,Nah,78850,95000,,4,18994,176,627,3312,7224,7655,https://images.gr-assets.com/books/1371340440m/17800786.jpg,12/16/2021 19:29,NULL,1
7761,Sandra Brown,The Witness,vh,Nah,34410,37000,,4,14481,144,579,3200,6017,4541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7762,Susan Abulhawa,Mornings in Jenin,gd,Nah,71100,79000,,4,13222,150,331,1378,4229,7134,https://images.gr-assets.com/books/1312020216m/6692041.jpg,12/16/2021 19:29,NULL,1
7763,Melissa Nathan,The Nanny,xh,Nah,40500,45000,,4,11250,337,896,3116,3487,3414,https://images.gr-assets.com/books/1389595555m/207694.jpg,12/16/2021 19:29,NULL,1
7764,Katy Evans,"Manwhore (Manwhore, #1)",kn,Nah,85140,99000,,4,21242,438,999,3105,7308,9392,https://images.gr-assets.com/books/1421552037m/22892122.jpg,12/16/2021 19:29,NULL,1
7765,Peter Clines,"Ex-Heroes (Ex-Heroes, #1)",gd,Nah,49400,52000,,4,12111,163,688,2926,5119,3215,https://images.gr-assets.com/books/1360646185m/16479439.jpg,12/16/2021 19:29,NULL,1
7766,Alastair Reynolds,Absolution Gap,kd,Nah,63900,71000,,4,13441,82,538,2745,5871,4205,https://images.gr-assets.com/books/1309210984m/89184.jpg,12/16/2021 19:29,NULL,1
7767,Enid Blyton,The Faraway Tree Stories (The Faraway Tree #1-3),gd,Nah,26880,32000,,4,13026,213,421,1887,3543,6962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7768,Misty Bernall,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,gd,Nah,48400,55000,,4,12771,349,909,3065,3778,4670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7769,Evelyn Waugh,Scoop,tn,Nah,75330,81000,,4,13654,212,811,3459,5306,3866,https://images.gr-assets.com/books/1416017359m/30919.jpg,12/16/2021 19:29,NULL,1
7770,Rita Golden Gelman,Tales of a Female Nomad: Living at Large in the World,kd,Nah,62100,69000,,4,11886,357,868,2847,4022,3792,https://images.gr-assets.com/books/1320531284m/85622.jpg,12/16/2021 19:29,NULL,1
7771,Lorrie Moore,Birds of America,gd,Nah,65520,72000,,4,11602,140,476,1923,4416,4647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7772,Lauren Blakely,Big Rock,gd,Nah,48600,54000,,4,20083,340,1081,4307,7531,6824,https://images.gr-assets.com/books/1485375190m/26252659.jpg,12/16/2021 19:29,NULL,1
7773,Kendare Blake,"Three Dark Crowns (Three Dark Crowns, #1)",gd,Nah,76260,93000,,4,21650,467,1491,5006,8385,6301,https://images.gr-assets.com/books/1469265644m/23207027.jpg,12/16/2021 19:29,NULL,1
7774,Elizabeth Bard,"Lunch in Paris: A Love Story, with Recipes",kn,Nah,59800,65000,,4,12522,318,1052,3902,4477,2773,https://images.gr-assets.com/books/1344266322m/6422680.jpg,12/16/2021 19:29,NULL,1
7775,John Jakes,"Love and War (North and South, #2)",tn,Nah,74800,88000,,4,14353,113,449,2913,5269,5609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7776,Aprilynne Pike,"Destined (Wings, #4)",xh,Nah,66880,76000,,4,19571,282,776,3200,5966,9347,https://images.gr-assets.com/books/1321454773m/12846479.jpg,12/16/2021 19:29,NULL,1
7777,"David Foster Wallace, Michael Pietsch",The Pale King,tn,Nah,75600,84000,,4,12088,335,644,2150,5083,3876,https://images.gr-assets.com/books/1324405497m/9443405.jpg,12/16/2021 19:29,NULL,1
7778,"Confucius, D.C. Lau",The Analects,kn,Nah,85540,94000,,4,13227,282,1027,3516,4303,4099,https://images.gr-assets.com/books/1309201523m/27297.jpg,12/16/2021 19:29,NULL,1
7779,"Pamela Des Barres, Dave Navarro",I'm with the Band: Confessions of a Groupie,gd,Nah,40020,46000,,4,11795,471,1206,3329,3575,3214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7780,Richelle Mead,"Succubus Heat (Georgina Kincaid, #4)",kd,Nah,49200,60000,,4,22467,151,625,3611,8469,9611,https://images.gr-assets.com/books/1363643447m/5148720.jpg,12/16/2021 19:29,NULL,1
7781,"Robert Kirkman, Charlie Adlard, Cliff Rathburn","The Walking Dead, Vol. 09: Here We Remain",gd,Nah,53550,63000,,4,14845,47,214,2263,5781,6540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7782,Mariana Zapata,Under Locke,tn,Nah,29240,34000,,4,24473,375,1093,4099,8896,10010,https://images.gr-assets.com/books/1390340678m/20613920.jpg,12/16/2021 19:29,NULL,1
7783,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",The Leopard,xh,Nah,87420,93000,,4,14685,308,836,2984,5114,5443,https://images.gr-assets.com/books/1376481466m/625094.jpg,12/16/2021 19:29,NULL,1
7784,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",Wolverine: Origin,tn,Nah,44720,52000,,4,12786,209,799,2857,4339,4582,https://images.gr-assets.com/books/1320663605m/22469.jpg,12/16/2021 19:29,NULL,1
7785,V.C. Andrews,"Dawn (Cutler, #1)",kd,Nah,77190,93000,,4,14091,205,1086,3872,4162,4766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7786,"Patricia Briggs, Eileen Wilks, Karen Chance, Sunny","On the Prowl (Alpha & Omega, #0.5)",gd,Nah,63650,67000,,4,22552,128,880,5153,8074,8317,https://images.gr-assets.com/books/1422192630m/285212.jpg,12/16/2021 19:29,NULL,1
7787,John Sandford,Silent Prey (Lucas Davenport #4),kd,Nah,80190,99000,,4,16052,58,275,2845,7191,5683,https://images.gr-assets.com/books/1309286873m/37303.jpg,12/16/2021 19:29,NULL,1
7788,Sara Douglass,"The Wayfarer Redemption (Wayfarer Redemption, #1)",kn,Nah,45240,52000,,4,14470,373,873,3198,4989,5037,https://images.gr-assets.com/books/1312033613m/231989.jpg,12/16/2021 19:29,NULL,1
7789,Sandra Gulland,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",vh,Nah,63910,77000,,4,13302,185,482,2380,5109,5146,https://images.gr-assets.com/books/1355931779m/70287.jpg,12/16/2021 19:29,NULL,1
7790,حسن الجندي,الجزار,tn,Nah,50160,57000,,4,10370,246,534,1662,3367,4561,https://images.gr-assets.com/books/1270726397m/7701043.jpg,12/16/2021 19:29,NULL,1
7791,Lisa Scottoline,Come Home,kd,Nah,76260,93000,,4,14130,464,1519,4482,4926,2739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7792,Adam Gidwitz,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",tn,Nah,45600,57000,,4,17643,344,926,3488,5866,7019,https://images.gr-assets.com/books/1345696603m/7825557.jpg,12/16/2021 19:29,NULL,1
7793,Trudi Canavan,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",xh,Nah,42320,46000,,4,14733,167,738,3698,5874,4256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
7794,Philip Roth,Everyman,kn,Nah,28830,31000,,4,12700,278,1325,4387,4631,2079,https://images.gr-assets.com/books/1327649258m/50695.jpg,12/16/2021 19:29,NULL,1
7795,Dee Lestari,Supernova: Akar,vh,Nah,52080,56000,,4,8322,131,614,2403,3017,2157,https://images.gr-assets.com/books/1410249029m/1300350.jpg,12/16/2021 19:29,NULL,1
7796,"Alisa Valdes, Alisa Valdes-Rodriguez","The Dirty Girls Social Club (Dirty Girls, #1)",xh,Nah,76540,86000,,3,11639,695,1531,3681,3218,2514,https://images.gr-assets.com/books/1317066640m/491735.jpg,12/16/2021 19:29,NULL,1
7797,L.J. Smith,"Dark Reunion (The Vampire Diaries, #4)",tn,Nah,83660,94000,,4,20148,1005,2635,6133,5194,5181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12/16/2021 19:29,NULL,1
